MMPA,El Tajín National Airport,MX,20.3609,97.2739,282997,1800
VTCH,Mae Hong Son Airport,TH,19.1804,-97.5829,20111,2000
KHYA,Barnstable Municipal Airport,US,41.401,70.1649,40637,1654
LGST,Sitia Public Airport,GR,35.1258,-26.0605,66105,2074
MDCY,Samaná El Catey International Airport,DO,19.1612,69.4415,126478,3000
UKWW,Havryshivka Vinnytsia International Airport,UA,49.1423,-28.365,519098,2500
KPVU,Provo Municipal Airport,US,40.1309,111.4323,51848,2621
WBMU,Mulu Airport,MY,4.0302,-114.4832,14884,1500
RPMS,Surigao Airport,PH,9.4527,-125.2844,0,1708
ENNA,Lakselv Airport Banak,NO,70.04,-24.5826,2013,2788
ENAN,Andøya Airport Andenes,NO,69.1733,-16.0839,15085,1672
LKPD,Pardubice Airport,CZ,50.0048,-15.4419,260211,2500
DAOR,Boudghene Ben Ali Lotfi Airport,DZ,31.3917,2.154,3541,3732
KBTM,Bert Mooney Airport,US,45.5717,112.2949,1898,2744
YSNF,Norfolk Island Airport,NF,-29.0233,-167.5617,0,1950
ZMKB,Khanbumbat Airport,MN,43.0837,-106.5038,496,3250
TJRV,José Aponte de la Torre Airport,PR,18.1443,65.3836,54858,3353
KCOD,Yellowstone Regional Airport,US,44.3113,109.0126,1755,2520
KSGJ,Northeast Florida Regional Airport,US,29.5733,81.2023,84859,2439
SBSJ,São José dos Campos Airport,BR,-23.1344,45.5216,427076,2676
HCMH,Hargeisa International Airport,SO,9.3106,-44.052,41411,3700
WBGJ,Limbang Airport,MY,4.4829,-115.0036,37837,1500
EFMA,Mariehamn Airport,AX,60.0719,-19.5347,6250,1903
KHGR,Hagerstown Regional Airport,US,39.4231,77.4335,290006,2134
KALO,Waterloo Regional Airport,US,42.3325,92.2401,105352,2560
KGCK,Garden City Regional Airport,US,37.5539,100.4326,4683,2225
EGJA,Alderney Airport,GB,49.4224,2.1252,223915,877
RPUV,Virac Airport,PH,13.3435,-124.1222,121418,1886
KBPT,Jack Brooks Regional Airport,US,29.5703,94.0114,653,2057
GMMZ,Ouarzazate Airport,MA,30.5621,6.5434,30729,3000
ESNX,Arvidsjaur Airport,SE,65.3525,-19.1655,4677,2500
KPLN,Pellston Regional Airport,US,45.3415,84.4748,18341,1985
KCMX,Houghton County Memorial Airport,US,47.1006,88.2921,19341,1981
RPUH,San Jose Airport (Mindoro),PH,12.2141,-121.0249,51582,1836
LTBQ,Cengiz Topel Naval Air Station,TR,40.4406,-30.05,226772,3000
KPSM,Portsmouth International Airport at Pease,US,43.0441,70.4924,28841,3451
KOWB,Owensboro-Daviess County Regional Airport,US,37.442,87.1001,53103,2438
PALH,Lake Hood Strip,US,61.1054,149.5758,215402,671
KBJI,Bemidji Regional Airport,US,47.3039,94.5605,9870,2134
DAUG,Noumérat - Moufdi Zakaria Airport,DZ,32.23,-3.475,6955,3100
ESGT,Trollhättan–Vänersborg Airport,SE,58.1927,-12.2011,171761,1710
LGIK,Ikaria Island National Airport,GR,37.4058,-26.205,8177,1381
RPVC,Calbayog Airport,PH,12.0422,-124.3242,77474,2100
KMLB,Orlando Melbourne International Airport,US,28.061,80.3843,10512,3103
PAPG,Petersburg James A. Johnson Airport,US,56.4805,132.5646,1416,1951
KMMH,Mammoth Yosemite Airport,US,37.3727,118.502,20897,2134
SGES,Guaraní International Airport,PY,-25.2719,54.5036,95933,3400
LFCK,Castres-Mazamet Airport,FR,43.3318,-2.1726,104285,1825
ENNM,Namsos Airport Høknesøra¸ra,NO,64.28,-11.36,29365,935
KEAU,Chippewa Valley Regional Airport,US,44.5157,91.2903,30408,2469
ENSD,Sandane Airport Anda,NO,61.4948,-6.0621,21117,970
KCIU,Chippewa County International Airport,US,46.1503,84.2821,12297,2195
LGBL,Nea Anchialos National Airport,GR,39.131,-22.4739,81654,2759
KRHI,Rhinelander-Oneida County Airport,US,45.3751,89.2759,9326,2072
ENRM,Rørvik Airport Ryum,NO,64.5018,-11.0846,11708,950
KPAH,Barkley Regional Airport,US,37.0337,88.4623,139023,1981
LFBA,Agen La Garenne Airport,FR,44.1029,-0.3526,77410,2165
KABR,Aberdeen Regional Airport,US,45.2653,98.2522,3437,2103
ZMDZ,Dalanzadgad Airport,MN,43.3631,-104.2201,492,2300
RPUQ,Mindoro Airport,PH,17.3317,-120.2122,0,1045
KEKO,Elko Regional Airport,US,40.493,115.4731,5637,2199
NTGC,Tikehau Airport,PF,-15.0711,148.1402,0,1200
NLWW,Hihifo Airport,WF,-13.1418,176.1156,25604,2100
PAMR,Merrill Field,US,61.1249,149.5038,156663,610
DAUU,Ain Beida Airport,DZ,31.5553,-5.2424,3529,3000
KART,Watertown International Airport,US,43.5931,76.0114,37460,1828
PACV,Merle K. (Mudhole) Smith Airport,US,60.293,145.2837,364,2286
ENSO,Stord Airport Sørstokken,NO,59.4734,-5.2023,117586,1460
LGKC,Kithira Island National Airport,GR,36.1627,-23.0101,13551,1461
KMKG,Muskegon County Airport,US,43.1004,86.1408,365260,1982
LQBK,Banja Luka International Airport,BA,44.5629,-17.1751,141856,3000
KLCK,Rickenbacker International Airport,US,39.485,82.554,58943,3689
VTPH,Hua Hin Airport,TH,12.381,-99.5705,140256,2100
KHOB,Lea County Regional Airport,US,32.4115,103.1301,3935,2255
PAUN,Unalakleet Airport,US,63.5318,160.4756,517,1798
KOTH,Southwest Oregon Regional Airport,US,43.2502,124.1547,89052,1622
KCIC,Chico Municipal Airport,US,39.4743,121.5129,86665,2049
KESC,Delta County Airport,US,45.4322,87.0537,2074,1981
VVRG,Rach Gia Airport,VN,9.5735,-105.0802,337353,1500
RPVO,Ormoc Airport,PH,11.0322,-124.3358,117050,1409
ZMKD,Khovd Airport,MN,47.5741,-91.3733,3391,2850
KINL,Falls International Airport,US,48.3356,93.2408,7994,2256
LFRO,Lannion - Côte de Granit Airport,FR,48.4515,3.2828,120793,1602
KBRD,Brainerd Lakes Regional Airport,US,46.2408,94.0808,37738,2164
VVCM,Cà Mau Airport,VN,9.1032,-105.1044,648890,1500
LDSB,Brač Airport,HR,43.1709,-16.4047,123723,1440
KCYS,Cheyenne Regional Airport,US,41.092,104.484,3711,2825
LHNY,Nyíregyháza Airport,HU,47.5902,-21.4132,145407,1000
ENSS,Vardø Airport Svartnes,NO,70.2119,-31.0242,1770,1145
ESMK,Kristianstad Airport,SE,55.5443,-14.05,105655,2215
KFMN,Four Corners Regional Airport,US,36.4428,108.1348,3145,1981
LQMO,Mostar Airport,BA,43.1658,-17.5045,133008,2400
ENBS,Båtsfjord Airport,NO,70.3601,-29.4134,5048,1000
LFLW,Aurillac - Tronquières Airport,FR,44.5351,-2.25,105842,1700
ESSD,Dala Airport,SE,60.2519,-15.3054,84356,2310
BGBW,Narsarsuaq Airport,GL,61.0938,45.2532,3501,1830
EFET,Enontekiö Airport,FI,68.2152,-23.2539,1989,2001
NTMN,Atuona Airport,PF,-9.4607,139.0047,0,1215
NTGF,Fakarava Airport,PF,-16.0315,145.3925,0,1400
ENHK,Hasvik Airport,NO,70.2912,-22.0823,2763,909
RPVF,Catarman National Airport,PH,12.3009,-124.381,213928,1600
PASM,St. Mary's Airport (Alaska),US,62.0339,163.1807,572,1831
PAVD,Valdez Airport,US,61.0802,146.1453,1445,1981
LKKV,Karlovy Vary Airport,CZ,50.1211,-12.5454,240250,2150
DAFH,Hassi R'Mel Airport,DZ,32.5553,-3.1841,6905,2998
ENHV,Honningsvåg Airport Valan,NO,71.0035,-25.5901,4172,880
PAWG,Wrangell Airport,US,56.2904,132.2212,602,1828
DAOI,Chlef International Airport,DZ,36.1255,-1.2,277443,2800
LJPZ,Portorož Airport,SI,45.2824,-13.3654,0,1201
KFHR,Friday Harbor Airport,US,48.3119,123.0126,60072,1037
ENRO,Røros Airport,NO,62.3442,-11.2032,4170,1740
RPMJ,Jolo Airport,PH,6.0313,-121.004,1037369,1845
LTAS,Zonguldak Airport,TR,41.3023,-32.0519,367989,1800
LGLE,Leros Municipal Airport,GR,37.1105,-26.4801,32624,1012
ENMH,Mehamn Airport,NO,71.0144,-27.4935,571,880
RPUG,Lingayen Airport,PH,16.0206,-120.1431,332995,1043
LHPR,Győr-Pér International Airport,HU,47.3728,-17.4849,87177,2030
LTCL,Siirt Airport,TR,37.5841,-41.5021,192447,2000
NTTP,Maupiti Airport,PF,-16.2535,152.1435,0,956
RPVU,Tugdan Airport,PH,12.1839,-122.0502,261843,1390
DAUO,Guemar Airport,DZ,33.3046,-6.4657,8845,3000
UKDR,Kryvyi Rih International Airport,UA,48.0235,-33.1225,55256,2500
KLWB,Greenbrier Valley Airport,US,37.513,80.2358,19281,2135
PAYA,Yakutat Airport,US,59.3012,139.3936,214,1974
KPIB,Hattiesburg-Laurel Regional Airport,US,31.2802,89.2013,139880,1982
KCLM,William R. Fairchild International Airport,US,48.0713,123.3,104038,1935
VCRI,Mattala Rajapaksa International Airport,LK,6.172,-81.0725,308245,3500
PGRO,Rota International Airport,MP,14.1028,-145.1431,57651,1829
KPVC,Provincetown Municipal Airport,US,42.0419,70.1317,42813,1067
KMWA,Williamson County Regional Airport,US,37.4518,89.004,41348,2439
KAPN,Alpena County Regional Airport,US,45.0441,83.3337,56343,2744
LHUD,Szeged Airport,HU,46.1503,-20.0521,246851,1185
MRPV,Tobías Bolaños International Airport,CR,9.5726,84.0822,146362,1566
LGSY,Skyros Island National Airport,GR,38.5803,-24.2914,35887,3002
LGSO,Syros Island National Airport,GR,37.2522,-24.5703,16165,1080
KCEC,Del Norte County Airport,US,41.4649,124.1413,3153,1524
EPZG,Zielona Góra Airport,PL,52.0819,-15.4755,313954,2500
RPUI,Iba Airport,PH,15.1934,-119.5805,0,900
RKNY,Yangyang International Airport,KR,38.0341,-128.4008,62981,2500
YPCC,Cocos (Keeling) Islands Airport,CC,-12.1119,-96.495,0,2441
KUIN,Quincy Regional Airport,US,39.5634,91.1141,25835,2163
RPMW,Tandag Airport,PH,9.042,-126.1016,253456,1452
LGPL,Astypalaia Island National Airport,GR,36.3448,-26.2233,0,989
RPLN,Palanan Airport,PH,17.0352,-122.2537,115761,1000
LHSM,Hévíz-Balaton Airport,HU,46.4111,-17.0933,93633,2500
LTAW,Tokat Airport,TR,40.1842,-36.2225,163102,1925
ZMMN,Mörön Airport (Mongolia),MN,49.3947,-100.0556,4986,2440
KFOE,Topeka Regional Airport,US,38.5703,95.3949,47582,3902
LGKY,Kalymnos Island National Airport,GR,36.5748,-26.5626,6704,1135
ZMAT,Altai Airport,MN,46.2233,-96.1309,445,2290
DAUK,Sidi Mahdi Airport,DZ,33.041,-6.052,3415,3000
VTUQ,Nakhon Ratchasima Airport,TH,14.5658,-102.1847,183369,2100
ZMBH,Bayankhongor Airport,MN,46.1014,-100.42,1343,2800
ZMGT,Ovoot Airport,MN,43.0135,-101.201,498,2219
OPGD,Gwadar International Airport,PK,25.1359,-62.1946,18587,1524
LDLO,Lošinj Airport,HR,44.3357,-14.2335,483,1800
UGMS,Queen Tamar Airport,GE,43.033,-42.4502,14931,1158
UKLR,Rivne International Airport,UA,50.3626,-26.083,132401,655
LJMB,Maribor Edvard Rusjan Airport,SI,46.2847,-15.411,237070,2500
LGKJ,Kastellorizo Airport,GR,36.083,-29.3435,2645,800
ZMDN,Donoi Airport,MN,47.4246,-96.3127,3305,3200
RPLO,Cuyo Airport,PH,10.5129,-121.0408,0,1524
LHPP,Pécs-Pogány International Airport,HU,45.5927,-18.1427,59665,1500
GMTA,Cherif Al Idrissi Airport,MA,35.1037,3.5022,203302,2500
LGKZ,Kozani National Airport,GR,40.171,-21.5027,54704,1822
LGKA,Kastoria National Airport,GR,40.2647,-21.1656,32708,2773
LGKS,Kasos Island Public Airport,GR,35.2517,-26.5436,630,982
DAUL,L'Mekrareg Airport,DZ,33.4552,-2.5541,29601,3803
ZMBU,Baruun-Urt Airport,MN,46.3937,-113.1706,1329,2200
KILG,Wilmington Airport (Delaware),US,39.4043,75.3624,114114,2137
RPUR,Dr. Juan C. Angara Airport,PH,15.4349,-121.3007,176867,1200
RPUB,Loakan Airport,PH,16.223,-120.3708,514032,1802
RPSM,Panan-awan Airport,PH,10.1114,-124.4659,830827,1200
RPUM,Mamburao Airport,PH,13.1229,-120.3618,0,1300
RPUZ,Bagabag Airport,PH,16.3709,-121.1507,254143,1200
LRTM,Târgu Mureș International Airport,RO,46.2804,-24.2445,158824,2100
LBGO,Gorna Oryahovitsa Airport,BG,43.0905,-25.4246,133120,2450
KCRQ,McClellan-Palomar Airport,US,33.0742,117.1648,1447518,1493
UKON,Mykolaiv Airport,UA,47.0329,-31.5515,30792,2555
UKLU,Uzhhorod International Airport,UA,48.3803,-22.1548,253937,2038
RPVG,Guiuan Airport,PH,11.0207,-125.4428,54627,2094
RPLT,Itbayat Airport,PH,20.4301,-121.4901,0,801
LTBF,Balıkesir Airport,TR,39.3709,-27.5533,264624,2990
LTFK,Gökçeada Airport,TR,40.1204,-25.5256,3868,2040
LYKV,Morava Airport,RS,43.4907,-20.3507,245138,2200
OPIS,Islamabad International Airport,PK,33.3257,-72.4932,296893,3658
VVNS,Nà Sản Airport,VN,21.1253,-104.0206,166211,2409
